Adım 6024: Hücre(4,4) = 2
Adım 6025: Hücre(4,6) = 1
Adım 6025: Hücre(4,6) sıfırlandı.
Adım 6025: Hücre(4,4) sıfırlandı.
Adım 6026: Hücre(4,4) = 4
Adım 6027: Hücre(4,6) = 1
Adım 6027: Hücre(4,6) sıfırlandı.
Adım 6028: Hücre(4,6) = 2
Adım 6028: Hücre(4,6) sıfırlandı.
Adım 6028: Hücre(4,4) sıfırlandı.
Adım 6028: Hücre(4,2) sıfırlandı.
Adım 6028: Hücre(4,1) sıfırlandı.
Adım 6028: Hücre(4,0) sıfırlandı.
Adım 6028: Hücre(3,8) sıfırlandı.
Adım 6028: Hücre(3,7) sıfırlandı.
Adım 6028: Hücre(3,5) sıfırlandı.
Adım 6029: Hücre(3,5) = 4
Adım 6030: Hücre(3,7) = 1
Adım 6031: Hücre(3,8) = 8
Adım 6032: Hücre(4,0) = 6
Adım 6033: Hücre(4,1) = 3
Adım 6034: Hücre(4,2) = 4
Adım 6035: Hücre(4,4) = 2
Adım 6035: Hücre(4,4) sıfırlandı.
Adım 6035: Hücre(4,2) sıfırlandı.
Adım 6036: Hücre(4,2) = 8
Adım 6037: Hücre(4,4) = 2
Adım 6037: Hücre(4,4) sıfırlandı.
Adım 6037: Hücre(4,2) sıfırlandı.
Adım 6037: Hücre(4,1) sıfırlandı.
Adım 6037: Hücre(4,0) sıfırlandı.
Adım 6037: Hücre(3,8) sıfırlandı.
Adım 6037: Hücre(3,7) sıfırlandı.
Adım 6038: Hücre(3,7) = 8
Adım 6038: Hücre(3,7) sıfırlandı.
Adım 6038: Hücre(3,5) sıfırlandı.
Adım 6038: Hücre(3,4) sıfırlandı.
Adım 6038: Hücre(3,3) sıfırlandı.
Adım 6039: Hücre(3,3) = 6
Adım 6040: Hücre(3,4) = 4
Adım 6041: Hücre(3,5) = 1
Adım 6042: Hücre(3,7) = 3
Adım 6043: Hücre(3,8) = 8
Adım 6044: Hücre(4,0) = 6
Adım 6045: Hücre(4,1) = 3
Adım 6046: Hücre(4,2) = 4
Adım 6047: Hücre(4,4) = 2
Adım 6048: Hücre(4,6) = 1
Adım 6048: Hücre(4,6) sıfırlandı.
Adım 6048: Hücre(4,4) sıfırlandı.
Adım 6048: Hücre(4,2) sıfırlandı.
Adım 6049: Hücre(4,2) = 8
Adım 6050: Hücre(4,4) = 2
Adım 6051: Hücre(4,6) = 1
Adım 6052: Hücre(4,8) = 4
Adım 6052: Hücre(4,8) sıfırlandı.
Adım 6052: Hücre(4,6) sıfırlandı.
Adım 6052: Hücre(4,4) sıfırlandı.
Adım 6052: Hücre(4,2) sıfırlandı.
Adım 6052: Hücre(4,1) sıfırlandı.
Adım 6052: Hücre(4,0) sıfırlandı.
Adım 6052: Hücre(3,8) sıfırlandı.
Adım 6052: Hücre(3,7) sıfırlandı.
Adım 6053: Hücre(3,7) = 8
Adım 6054: Hücre(3,8) = 3
Adım 6055: Hücre(4,0) = 6
Adım 6056: Hücre(4,1) = 3
Adım 6057: Hücre(4,2) = 4
Adım 6058: Hücre(4,4) = 2
Adım 6059: Hücre(4,6) = 1
Adım 6059: Hücre(4,6) sıfırlandı.
Adım 6059: Hücre(4,4) sıfırlandı.
Adım 6059: Hücre(4,2) sıfırlandı.
Adım 6060: Hücre(4,2) = 8
Adım 6061: Hücre(4,4) = 2
Adım 6062: Hücre(4,6) = 1
Adım 6063: Hücre(4,8) = 4
Adım 6063: Hücre(4,8) sıfırlandı.
Adım 6063: Hücre(4,6) sıfırlandı.
Adım 6063: Hücre(4,4) sıfırlandı.
Adım 6063: Hücre(4,2) sıfırlandı.
Adım 6063: Hücre(4,1) sıfırlandı.
Adım 6063: Hücre(4,0) sıfırlandı.
Adım 6063: Hücre(3,8) sıfırlandı.
Adım 6063: Hücre(3,7) sıfırlandı.
Adım 6063: Hücre(3,5) sıfırlandı.
Adım 6063: Hücre(3,4) sıfırlandı.
Adım 6063: Hücre(3,3) sıfırlandı.
Adım 6063: Hücre(3,2) sıfırlandı.
Adım 6064: Hücre(3,2) = 3
Adım 6065: Hücre(3,3) = 6
Adım 6066: Hücre(3,4) = 2
Adım 6067: Hücre(3,5) = 1
Adım 6068: Hücre(3,7) = 8
Adım 6069: Hücre(3,8) = 4
Adım 6070: Hücre(4,0) = 6
Adım 6071: Hücre(4,1) = 2
Adım 6072: Hücre(4,2) = 4
Adım 6072: Hücre(4,2) sıfırlandı.
Adım 6073: Hücre(4,2) = 8
Adım 6074: Hücre(4,4) = 4
Adım 6075: Hücre(4,6) = 1
Adım 6076: Hücre(4,8) = 3
Adım 6076: Hücre(4,8) sıfırlandı.
Adım 6076: Hücre(4,6) sıfırlandı.
Adım 6076: Hücre(4,4) sıfırlandı.
Adım 6076: Hücre(4,2) sıfırlandı.
Adım 6076: Hücre(4,1) sıfırlandı.
Adım 6076: Hücre(4,0) sıfırlandı.
Adım 6076: Hücre(3,8) sıfırlandı.
Adım 6076: Hücre(3,7) sıfırlandı.
Adım 6076: Hücre(3,5) sıfırlandı.
Adım 6077: Hücre(3,5) = 4
Adım 6078: Hücre(3,7) = 1
Adım 6079: Hücre(3,8) = 8
Adım 6080: Hücre(4,0) = 6
Adım 6081: Hücre(4,1) = 2
Adım 6082: Hücre(4,2) = 4
Adım 6082: Hücre(4,2) sıfırlandı.
Adım 6083: Hücre(4,2) = 8
Adım 6083: Hücre(4,2) sıfırlandı.
Adım 6083: Hücre(4,1) sıfırlandı.
Adım 6083: Hücre(4,0) sıfırlandı.
Adım 6083: Hücre(3,8) sıfırlandı.
Adım 6083: Hücre(3,7) sıfırlandı.
Adım 6084: Hücre(3,7) = 8
Adım 6084: Hücre(3,7) sıfırlandı.
Adım 6084: Hücre(3,5) sıfırlandı.
Adım 6084: Hücre(3,4) sıfırlandı.
Adım 6085: Hücre(3,4) = 4
Adım 6086: Hücre(3,5) = 1
Adım 6087: Hücre(3,7) = 2
Adım 6088: Hücre(3,8) = 8
Adım 6089: Hücre(4,0) = 6
Adım 6090: Hücre(4,1) = 2
Adım 6091: Hücre(4,2) = 4
Adım 6091: Hücre(4,2) sıfırlandı.
Adım 6092: Hücre(4,2) = 8
Adım 6092: Hücre(4,2) sıfırlandı.
Adım 6092: Hücre(4,1) sıfırlandı.
Adım 6092: Hücre(4,0) sıfırlandı.
Adım 6092: Hücre(3,8) sıfırlandı.
Adım 6092: Hücre(3,7) sıfırlandı.
Adım 6093: Hücre(3,7) = 8
Adım 6093: Hücre(3,7) sıfırlandı.
Adım 6093: Hücre(3,5) sıfırlandı.
Adım 6094: Hücre(3,5) = 2
Adım 6095: Hücre(3,7) = 1
Adım 6096: Hücre(3,8) = 8
Adım 6097: Hücre(4,0) = 6
Adım 6098: Hücre(4,1) = 2
Adım 6099: Hücre(4,2) = 4
Adım 6099: Hücre(4,2) sıfırlandı.
Adım 6100: Hücre(4,2) = 8
Adım 6100: Hücre(4,2) sıfırlandı.
Adım 6100: Hücre(4,1) sıfırlandı.
Adım 6100: Hücre(4,0) sıfırlandı.
Adım 6100: Hücre(3,8) sıfırlandı.
Adım 6100: Hücre(3,7) sıfırlandı.
Adım 6101: Hücre(3,7) = 8
Adım 6101: Hücre(3,7) sıfırlandı.
Adım 6101: Hücre(3,5) sıfırlandı.
Adım 6101: Hücre(3,4) sıfırlandı.
Adım 6101: Hücre(3,3) sıfırlandı.
Adım 6101: Hücre(3,2) sıfırlandı.
Adım 6102: Hücre(3,2) = 4
Adım 6103: Hücre(3,3) = 3
Adım 6104: Hücre(3,4) = 2
Adım 6105: Hücre(3,5) = 1
Adım 6106: Hücre(3,7) = 8
Adım 6106: Hücre(3,7) sıfırlandı.
Adım 6106: Hücre(3,5) sıfırlandı.
Adım 6106: Hücre(3,4) sıfırlandı.
Adım 6107: Hücre(3,4) = 6
Adım 6108: Hücre(3,5) = 1
Adım 6109: Hücre(3,7) = 2
Adım 6110: Hücre(3,8) = 8
Adım 6111: Hücre(4,0) = 6
Adım 6112: Hücre(4,1) = 2
Adım 6113: Hücre(4,2) = 3
Adım 6114: Hücre(4,4) = 4
Adım 6115: Hücre(4,6) = 1
Adım 6115: Hücre(4,6) sıfırlandı.
Adım 6115: Hücre(4,4) sıfırlandı.
Adım 6115: Hücre(4,2) sıfırlandı.
Adım 6116: Hücre(4,2) = 8
Adım 6117: Hücre(4,4) = 4
Adım 6118: Hücre(4,6) = 1
Adım 6119: Hücre(4,8) = 3
Adım 6120: Hücre(5,1) = 3
Adım 6121: Hücre(5,2) = 7
Adım 6122: Hücre(5,4) = 2
Adım 6122: Hücre(5,4) sıfırlandı.
Adım 6122: Hücre(5,2) sıfırlandı.
Adım 6122: Hücre(5,1) sıfırlandı.
Adım 6122: Hücre(4,8) sıfırlandı.
Adım 6122: Hücre(4,6) sıfırlandı.
Adım 6122: Hücre(4,4) sıfırlandı.
Adım 6122: Hücre(4,2) sıfırlandı.
Adım 6122: Hücre(4,1) sıfırlandı.
Adım 6123: Hücre(4,1) = 3
Adım 6124: Hücre(4,2) = 2
Adım 6125: Hücre(4,4) = 4
Adım 6126: Hücre(4,6) = 1
Adım 6126: Hücre(4,6) sıfırlandı.
Adım 6126: Hücre(4,4) sıfırlandı.
Adım 6126: Hücre(4,2) sıfırlandı.
Adım 6127: Hücre(4,2) = 8
Adım 6128: Hücre(4,4) = 2
Adım 6129: Hücre(4,6) = 1
Adım 6130: Hücre(4,8) = 4
Adım 6131: Hücre(5,1) = 2
Adım 6132: Hücre(5,2) = 7
Adım 6133: Hücre(5,4) = 4
Adım 6133: Hücre(5,4) sıfırlandı.
Adım 6133: Hücre(5,2) sıfırlandı.
Adım 6133: Hücre(5,1) sıfırlandı.
Adım 6133: Hücre(4,8) sıfırlandı.
Adım 6133: Hücre(4,6) sıfırlandı.
Adım 6133: Hücre(4,4) sıfırlandı.
Adım 6134: Hücre(4,4) = 4
Adım 6135: Hücre(4,6) = 1
Adım 6135: Hücre(4,6) sıfırlandı.
Adım 6135: Hücre(4,4) sıfırlandı.
Adım 6135: Hücre(4,2) sıfırlandı.
Adım 6135: Hücre(4,1) sıfırlandı.
Adım 6135: Hücre(4,0) sıfırlandı.
Adım 6135: Hücre(3,8) sıfırlandı.
Adım 6135: Hücre(3,7) sıfırlandı.
Adım 6136: Hücre(3,7) = 8
Adım 6136: Hücre(3,7) sıfırlandı.
Adım 6136: Hücre(3,5) sıfırlandı.
Adım 6137: Hücre(3,5) = 2
Adım 6138: Hücre(3,7) = 1
Adım 6139: Hücre(3,8) = 8
Adım 6140: Hücre(4,0) = 6
Adım 6141: Hücre(4,1) = 2
Adım 6142: Hücre(4,2) = 3
Adım 6143: Hücre(4,4) = 4
Adım 6143: Hücre(4,4) sıfırlandı.
Adım 6143: Hücre(4,2) sıfırlandı.
Adım 6144: Hücre(4,2) = 8
Adım 6145: Hücre(4,4) = 4
Adım 6145: Hücre(4,4) sıfırlandı.
Adım 6145: Hücre(4,2) sıfırlandı.
Adım 6145: Hücre(4,1) sıfırlandı.
Adım 6146: Hücre(4,1) = 3
Adım 6147: Hücre(4,2) = 2
Adım 6148: Hücre(4,4) = 4
Adım 6148: Hücre(4,4) sıfırlandı.
Adım 6148: Hücre(4,2) sıfırlandı.
Adım 6149: Hücre(4,2) = 8
Adım 6150: Hücre(4,4) = 4
Adım 6151: Hücre(4,6) = 2
Adım 6151: Hücre(4,6) sıfırlandı.
Adım 6151: Hücre(4,4) sıfırlandı.
Adım 6151: Hücre(4,2) sıfırlandı.
Adım 6151: Hücre(4,1) sıfırlandı.
Adım 6151: Hücre(4,0) sıfırlandı.
Adım 6151: Hücre(3,8) sıfırlandı.
Adım 6151: Hücre(3,7) sıfırlandı.
Adım 6152: Hücre(3,7) = 8
Adım 6152: Hücre(3,7) sıfırlandı.
Adım 6152: Hücre(3,5) sıfırlandı.
Adım 6152: Hücre(3,4) sıfırlandı.
Adım 6152: Hücre(3,3) sıfırlandı.
Adım 6153: Hücre(3,3) = 6
Adım 6154: Hücre(3,4) = 2
Adım 6155: Hücre(3,5) = 1
Adım 6156: Hücre(3,7) = 3
Adım 6157: Hücre(3,8) = 8
Adım 6158: Hücre(4,0) = 6
Adım 6159: Hücre(4,1) = 2
Adım 6160: Hücre(4,2) = 3
Adım 6161: Hücre(4,4) = 4
Adım 6162: Hücre(4,6) = 1
Adım 6162: Hücre(4,6) sıfırlandı.
Adım 6162: Hücre(4,4) sıfırlandı.
Adım 6162: Hücre(4,2) sıfırlandı.
Adım 6163: Hücre(4,2) = 8
Adım 6164: Hücre(4,4) = 4
Adım 6165: Hücre(4,6) = 1
Adım 6165: Hücre(4,6) sıfırlandı.
Adım 6165: Hücre(4,4) sıfırlandı.
Adım 6165: Hücre(4,2) sıfırlandı.
Adım 6165: Hücre(4,1) sıfırlandı.
Adım 6166: Hücre(4,1) = 3
Adım 6167: Hücre(4,2) = 2
Adım 6168: Hücre(4,4) = 4
Adım 6169: Hücre(4,6) = 1
Adım 6169: Hücre(4,6) sıfırlandı.
Adım 6169: Hücre(4,4) sıfırlandı.
Adım 6169: Hücre(4,2) sıfırlandı.
Adım 6170: Hücre(4,2) = 8
Adım 6171: Hücre(4,4) = 4
Adım 6172: Hücre(4,6) = 1
Adım 6172: Hücre(4,6) sıfırlandı.
Adım 6173: Hücre(4,6) = 2
Adım 6173: Hücre(4,6) sıfırlandı.
Adım 6173: Hücre(4,4) sıfırlandı.
Adım 6173: Hücre(4,2) sıfırlandı.
Adım 6173: Hücre(4,1) sıfırlandı.
Adım 6173: Hücre(4,0) sıfırlandı.
Adım 6173: Hücre(3,8) sıfırlandı.
Adım 6173: Hücre(3,7) sıfırlandı.
Adım 6174: Hücre(3,7) = 8
Adım 6175: Hücre(3,8) = 3
Adım 6176: Hücre(4,0) = 6
Adım 6177: Hücre(4,1) = 2
Adım 6178: Hücre(4,2) = 3
Adım 6179: Hücre(4,4) = 4
Adım 6180: Hücre(4,6) = 1
Adım 6180: Hücre(4,6) sıfırlandı.
Adım 6180: Hücre(4,4) sıfırlandı.
Adım 6180: Hücre(4,2) sıfırlandı.
Adım 6181: Hücre(4,2) = 8
Adım 6182: Hücre(4,4) = 4
Adım 6183: Hücre(4,6) = 1
Adım 6183: Hücre(4,6) sıfırlandı.
Adım 6183: Hücre(4,4) sıfırlandı.
Adım 6183: Hücre(4,2) sıfırlandı.
Adım 6183: Hücre(4,1) sıfırlandı.
Adım 6184: Hücre(4,1) = 3
Adım 6185: Hücre(4,2) = 2
Adım 6186: Hücre(4,4) = 4
Adım 6187: Hücre(4,6) = 1
Adım 6187: Hücre(4,6) sıfırlandı.
Adım 6187: Hücre(4,4) sıfırlandı.
Adım 6187: Hücre(4,2) sıfırlandı.
Adım 6188: Hücre(4,2) = 8
Adım 6189: Hücre(4,4) = 4
Adım 6190: Hücre(4,6) = 1
Adım 6190: Hücre(4,6) sıfırlandı.
Adım 6191: Hücre(4,6) = 2
Adım 6191: Hücre(4,6) sıfırlandı.
Adım 6191: Hücre(4,4) sıfırlandı.
Adım 6191: Hücre(4,2) sıfırlandı.
Adım 6191: Hücre(4,1) sıfırlandı.
Adım 6191: Hücre(4,0) sıfırlandı.
Adım 6191: Hücre(3,8) sıfırlandı.
Adım 6191: Hücre(3,7) sıfırlandı.
Adım 6191: Hücre(3,5) sıfırlandı.
Adım 6191: Hücre(3,4) sıfırlandı.
Adım 6191: Hücre(3,3) sıfırlandı.
Adım 6191: Hücre(3,2) sıfırlandı.
Adım 6192: Hücre(3,2) = 6
Adım 6193: Hücre(3,3) = 3
Adım 6194: Hücre(3,4) = 2
Adım 6195: Hücre(3,5) = 1
Adım 6196: Hücre(3,7) = 8
Adım 6197: Hücre(3,8) = 4
Adım 6197: Hücre(3,8) sıfırlandı.
Adım 6197: Hücre(3,7) sıfırlandı.
Adım 6197: Hücre(3,5) sıfırlandı.
Adım 6198: Hücre(3,5) = 4
Adım 6199: Hücre(3,7) = 1
Adım 6200: Hücre(3,8) = 8
Adım 6200: Hücre(3,8) sıfırlandı.
Adım 6200: Hücre(3,7) sıfırlandı.
Adım 6201: Hücre(3,7) = 8
Adım 6201: Hücre(3,7) sıfırlandı.
Adım 6201: Hücre(3,5) sıfırlandı.
Adım 6201: Hücre(3,4) sıfırlandı.
Adım 6202: Hücre(3,4) = 4
Adım 6203: Hücre(3,5) = 1
Adım 6204: Hücre(3,7) = 2
Adım 6205: Hücre(3,8) = 8
Adım 6205: Hücre(3,8) sıfırlandı.
Adım 6205: Hücre(3,7) sıfırlandı.
Adım 6206: Hücre(3,7) = 8
Adım 6206: Hücre(3,7) sıfırlandı.
Adım 6206: Hücre(3,5) sıfırlandı.
Adım 6207: Hücre(3,5) = 2
Adım 6208: Hücre(3,7) = 1
Adım 6209: Hücre(3,8) = 8
Adım 6209: Hücre(3,8) sıfırlandı.
Adım 6209: Hücre(3,7) sıfırlandı.
Adım 6210: Hücre(3,7) = 8
Adım 6210: Hücre(3,7) sıfırlandı.
Adım 6210: Hücre(3,5) sıfırlandı.
Adım 6210: Hücre(3,4) sıfırlandı.
Adım 6210: Hücre(3,3) sıfırlandı.
Adım 6210: Hücre(3,2) sıfırlandı.
Adım 6211: Hücre(3,2) = 8
Adım 6212: Hücre(3,3) = 3
Adım 6213: Hücre(3,4) = 2
Adım 6214: Hücre(3,5) = 1
Adım 6214: Hücre(3,5) sıfırlandı.
Adım 6215: Hücre(3,5) = 4
Adım 6216: Hücre(3,7) = 1
Adım 6216: Hücre(3,7) sıfırlandı.
Adım 6216: Hücre(3,5) sıfırlandı.
Adım 6216: Hücre(3,4) sıfırlandı.
Adım 6217: Hücre(3,4) = 4
Adım 6218: Hücre(3,5) = 1
Adım 6219: Hücre(3,7) = 2
Adım 6219: Hücre(3,7) sıfırlandı.
Adım 6219: Hücre(3,5) sıfırlandı.
Adım 6220: Hücre(3,5) = 2
Adım 6221: Hücre(3,7) = 1
Adım 6221: Hücre(3,7) sıfırlandı.
Adım 6221: Hücre(3,5) sıfırlandı.
Adım 6221: Hücre(3,4) sıfırlandı.
Adım 6222: Hücre(3,4) = 6
Adım 6223: Hücre(3,5) = 1
Adım 6224: Hücre(3,7) = 2
Adım 6225: Hücre(3,8) = 4
Adım 6226: Hücre(4,0) = 6
Adım 6227: Hücre(4,1) = 2
Adım 6228: Hücre(4,2) = 3
Adım 6229: Hücre(4,4) = 4
Adım 6230: Hücre(4,6) = 1
Adım 6231: Hücre(4,8) = 8
Adım 6231: Hücre(4,8) sıfırlandı.
Adım 6231: Hücre(4,6) sıfırlandı.
Adım 6231: Hücre(4,4) sıfırlandı.
Adım 6231: Hücre(4,2) sıfırlandı.
Adım 6232: Hücre(4,2) = 4
Adım 6232: Hücre(4,2) sıfırlandı.
Adım 6232: Hücre(4,1) sıfırlandı.
Adım 6233: Hücre(4,1) = 3
Adım 6234: Hücre(4,2) = 2
Adım 6235: Hücre(4,4) = 4
Adım 6236: Hücre(4,6) = 1
Adım 6237: Hücre(4,8) = 8
Adım 6237: Hücre(4,8) sıfırlandı.
Adım 6237: Hücre(4,6) sıfırlandı.
Adım 6237: Hücre(4,4) sıfırlandı.
Adım 6237: Hücre(4,2) sıfırlandı.
Adım 6238: Hücre(4,2) = 4
Adım 6239: Hücre(4,4) = 2
Adım 6240: Hücre(4,6) = 1
Adım 6241: Hücre(4,8) = 8
Adım 6242: Hücre(5,1) = 2
Adım 6243: Hücre(5,2) = 7
Adım 6244: Hücre(5,4) = 4
Adım 6244: Hücre(5,4) sıfırlandı.
Adım 6244: Hücre(5,2) sıfırlandı.
Adım 6244: Hücre(5,1) sıfırlandı.
Adım 6244: Hücre(4,8) sıfırlandı.
Adım 6244: Hücre(4,6) sıfırlandı.
Adım 6244: Hücre(4,4) sıfırlandı.
Adım 6244: Hücre(4,2) sıfırlandı.
Adım 6244: Hücre(4,1) sıfırlandı.
Adım 6244: Hücre(4,0) sıfırlandı.
Adım 6244: Hücre(3,8) sıfırlandı.
Adım 6244: Hücre(3,7) sıfırlandı.
Adım 6244: Hücre(3,5) sıfırlandı.
Adım 6245: Hücre(3,5) = 2
Adım 6246: Hücre(3,7) = 1
Adım 6247: Hücre(3,8) = 4
Adım 6248: Hücre(4,0) = 6
Adım 6249: Hücre(4,1) = 2
Adım 6250: Hücre(4,2) = 3
Adım 6251: Hücre(4,4) = 4
Adım 6251: Hücre(4,4) sıfırlandı.
Adım 6251: Hücre(4,2) sıfırlandı.
Adım 6252: Hücre(4,2) = 4
Adım 6252: Hücre(4,2) sıfırlandı.
Adım 6252: Hücre(4,1) sıfırlandı.
Adım 6253: Hücre(4,1) = 3
Adım 6254: Hücre(4,2) = 2
Adım 6255: Hücre(4,4) = 4
Adım 6255: Hücre(4,4) sıfırlandı.
Adım 6255: Hücre(4,2) sıfırlandı.
Adım 6256: Hücre(4,2) = 4
Adım 6256: Hücre(4,2) sıfırlandı.
Adım 6256: Hücre(4,1) sıfırlandı.
Adım 6256: Hücre(4,0) sıfırlandı.
Adım 6256: Hücre(3,8) sıfırlandı.
Adım 6256: Hücre(3,7) sıfırlandı.
Adım 6256: Hücre(3,5) sıfırlandı.
Adım 6257: Hücre(3,5) = 4
Adım 6258: Hücre(3,7) = 1
Adım 6258: Hücre(3,7) sıfırlandı.
Adım 6259: Hücre(3,7) = 2
Adım 6259: Hücre(3,7) sıfırlandı.
Adım 6259: Hücre(3,5) sıfırlandı.
Adım 6259: Hücre(3,4) sıfırlandı.
Adım 6259: Hücre(3,3) sıfırlandı.
Adım 6260: Hücre(3,3) = 6
Adım 6261: Hücre(3,4) = 2
Adım 6262: Hücre(3,5) = 1
Adım 6263: Hücre(3,7) = 3
Adım 6264: Hücre(3,8) = 4
Adım 6265: Hücre(4,0) = 6
Adım 6266: Hücre(4,1) = 2
Adım 6267: Hücre(4,2) = 3
Adım 6268: Hücre(4,4) = 4
Adım 6269: Hücre(4,6) = 1
Adım 6270: Hücre(4,8) = 8
Adım 6270: Hücre(4,8) sıfırlandı.
Adım 6270: Hücre(4,6) sıfırlandı.
Adım 6270: Hücre(4,4) sıfırlandı.
Adım 6270: Hücre(4,2) sıfırlandı.
Adım 6271: Hücre(4,2) = 4
Adım 6271: Hücre(4,2) sıfırlandı.
Adım 6271: Hücre(4,1) sıfırlandı.
Adım 6272: Hücre(4,1) = 3
Adım 6273: Hücre(4,2) = 2
Adım 6274: Hücre(4,4) = 4
Adım 6275: Hücre(4,6) = 1
Adım 6276: Hücre(4,8) = 8
Adım 6276: Hücre(4,8) sıfırlandı.
Adım 6276: Hücre(4,6) sıfırlandı.
Adım 6276: Hücre(4,4) sıfırlandı.
Adım 6276: Hücre(4,2) sıfırlandı.
Adım 6277: Hücre(4,2) = 4
Adım 6277: Hücre(4,2) sıfırlandı.
Adım 6277: Hücre(4,1) sıfırlandı.
Adım 6277: Hücre(4,0) sıfırlandı.
Adım 6277: Hücre(3,8) sıfırlandı.
Adım 6277: Hücre(3,7) sıfırlandı.
Adım 6277: Hücre(3,5) sıfırlandı.
Adım 6278: Hücre(3,5) = 4
Adım 6279: Hücre(3,7) = 1
Adım 6280: Hücre(3,8) = 3
Adım 6281: Hücre(4,0) = 6
Adım 6282: Hücre(4,1) = 2
Adım 6283: Hücre(4,2) = 3
Adım 6283: Hücre(4,2) sıfırlandı.
Adım 6284: Hücre(4,2) = 4
Adım 6284: Hücre(4,2) sıfırlandı.
Adım 6284: Hücre(4,1) sıfırlandı.
Adım 6285: Hücre(4,1) = 3
Adım 6286: Hücre(4,2) = 2
Adım 6286: Hücre(4,2) sıfırlandı.
Adım 6287: Hücre(4,2) = 4
Adım 6287: Hücre(4,2) sıfırlandı.
Adım 6287: Hücre(4,1) sıfırlandı.
Adım 6287: Hücre(4,0) sıfırlandı.
Adım 6287: Hücre(3,8) sıfırlandı.
Adım 6287: Hücre(3,7) sıfırlandı.
Adım 6288: Hücre(3,7) = 3
Adım 6288: Hücre(3,7) sıfırlandı.
Adım 6288: Hücre(3,5) sıfırlandı.
Adım 6288: Hücre(3,4) sıfırlandı.
Adım 6289: Hücre(3,4) = 4
Adım 6290: Hücre(3,5) = 1
Adım 6291: Hücre(3,7) = 2
Adım 6292: Hücre(3,8) = 3
Adım 6293: Hücre(4,0) = 6
Adım 6294: Hücre(4,1) = 2
Adım 6295: Hücre(4,2) = 3
Adım 6295: Hücre(4,2) sıfırlandı.
Adım 6296: Hücre(4,2) = 4
Adım 6296: Hücre(4,2) sıfırlandı.
Adım 6296: Hücre(4,1) sıfırlandı.
Adım 6297: Hücre(4,1) = 3
Adım 6298: Hücre(4,2) = 2
Adım 6298: Hücre(4,2) sıfırlandı.
Adım 6299: Hücre(4,2) = 4
Adım 6300: Hücre(4,4) = 2
Adım 6301: Hücre(4,6) = 1
Adım 6302: Hücre(4,8) = 8
Adım 6303: Hücre(5,1) = 2
Adım 6304: Hücre(5,2) = 7
Adım 6304: Hücre(5,2) sıfırlandı.
Adım 6304: Hücre(5,1) sıfırlandı.
Adım 6304: Hücre(4,8) sıfırlandı.
Adım 6304: Hücre(4,6) sıfırlandı.
Adım 6304: Hücre(4,4) sıfırlandı.
Adım 6304: Hücre(4,2) sıfırlandı.
Adım 6304: Hücre(4,1) sıfırlandı.
Adım 6304: Hücre(4,0) sıfırlandı.
Adım 6304: Hücre(3,8) sıfırlandı.
Adım 6304: Hücre(3,7) sıfırlandı.
Adım 6305: Hücre(3,7) = 3
Adım 6305: Hücre(3,7) sıfırlandı.
Adım 6305: Hücre(3,5) sıfırlandı.
Adım 6306: Hücre(3,5) = 2
Adım 6307: Hücre(3,7) = 1
Adım 6308: Hücre(3,8) = 3
Adım 6309: Hücre(4,0) = 6
Adım 6310: Hücre(4,1) = 2
Adım 6311: Hücre(4,2) = 3
Adım 6311: Hücre(4,2) sıfırlandı.
Adım 6312: Hücre(4,2) = 4
Adım 6312: Hücre(4,2) sıfırlandı.
Adım 6312: Hücre(4,1) sıfırlandı.
Adım 6313: Hücre(4,1) = 3
Adım 6314: Hücre(4,2) = 2
Adım 6314: Hücre(4,2) sıfırlandı.
Adım 6315: Hücre(4,2) = 4
Adım 6315: Hücre(4,2) sıfırlandı.
Adım 6315: Hücre(4,1) sıfırlandı.
Adım 6315: Hücre(4,0) sıfırlandı.
Adım 6315: Hücre(3,8) sıfırlandı.
Adım 6315: Hücre(3,7) sıfırlandı.
Adım 6316: Hücre(3,7) = 3
Adım 6316: Hücre(3,7) sıfırlandı.
Adım 6316: Hücre(3,5) sıfırlandı.
Adım 6316: Hücre(3,4) sıfırlandı.
Adım 6316: Hücre(3,3) sıfırlandı.
Adım 6316: Hücre(3,2) sıfırlandı.
Adım 6316: Hücre(3,1) sıfırlandı.
Adım 6316: Hücre(3,0) sıfırlandı.
Adım 6317: Hücre(3,0) = 6
Adım 6318: Hücre(3,1) = 2
Adım 6319: Hücre(3,2) = 3
Adım 6320: Hücre(3,3) = 9
Adım 6321: Hücre(3,4) = 4
Adım 6322: Hücre(3,5) = 1
Adım 6323: Hücre(3,7) = 8
Adım 6323: Hücre(3,7) sıfırlandı.
Adım 6323: Hücre(3,5) sıfırlandı.
Adım 6323: Hücre(3,4) sıfırlandı.
Adım 6323: Hücre(3,3) sıfırlandı.
Adım 6323: Hücre(3,2) sıfırlandı.
Adım 6324: Hücre(3,2) = 4
Adım 6325: Hücre(3,3) = 3
Adım 6325: Hücre(3,3) sıfırlandı.
Adım 6326: Hücre(3,3) = 9
Adım 6326: Hücre(3,3) sıfırlandı.
Adım 6326: Hücre(3,2) sıfırlandı.
Adım 6327: Hücre(3,2) = 8
Adım 6328: Hücre(3,3) = 3
Adım 6329: Hücre(3,4) = 4
Adım 6330: Hücre(3,5) = 1
Adım 6330: Hücre(3,5) sıfırlandı.
Adım 6330: Hücre(3,4) sıfırlandı.
